email_text,intent,urgency,order_id,product
"Complaint: server rack bolts missing on delivery, assembly impossible",complaints,,,server rack
"Need to add purchase order number to invoice for order 21222, invoice for May",invoice_request,low,21222,
"Order 66601 charged wrong amount, should be 299.99 but billed 399.99, please correct",credit_and_collections,,66601,
Are tablets with SKU TB-3 available? qty 12 please,availability,,,tablet
"Pricing request for cables qty 500, procurement next quarter",pricing,low,,cables
"Hello, want to sign up as vendor: Apex Solutions, integrator, APAC",vendor_registration,,,
My order 80808 arrived late and the laptop battery is swollen. very upset,multiple_intents,,80808,
Can you provide datasheet for printer model P-300 version 2.0?,product_docs,,,printer
"Need to cancel order 10010 placed earlier today, order id 10010",order_modification_request,high,10010,
Where's my monitor order 44777? tracking shows delay and I need for presentation tomorrow,delivery_issue,high,44777,monitor
I want to know price for keyboard SKU KB-11 for qty 60,pricing,low,,keyboard
"Refund request: returned monitor from order 23232, amount 249.00 reason: defective",refund_request,,23232,
"My router firmware update bricked the device, error loop. Need tech support asap",technical_support,high,,router
Are there manuals for server rack models SR-1? need assembly manual,product_docs,,,server rack
"Weird charge on account for order 17171, amount shows 75.00, please investigate collections issue",credit_and_collections,,17171,
"Availability check SKU XY-77 for keyboards, qty 8",availability,,,keyboard
Complaint: tablet screen shattered within a day. want replacement,complaints,,,tablet
Pricing and availability for AB-333? need 3 units asap,pricing_and_availability,high,,
"Out of scope: asking for competitor pricing info, not something you handle",out_of_scope,,,
"Please register our small biz: TinyTech, reseller, NA region",vendor_registration,,,
"My order 41400 hasn't shipped, placed 2 weeks ago for monitor, what gives?",order_status,,41400,monitor
"I got billed for order 31331 twice and now collections are calling, amount 1299.00",credit_and_collections,,31331,
"Help — received incomplete shipment for order 70709, missing printer cables. pls resolve",delivery_issue,high,70709,printer
"Need technical doc: software license SLA doc, version 1.0",product_docs,,,software license
Is the laptop LX-200 in stock? need two for demo,availability,,,laptop
"Order mod: add expedited shipping to 50550, willing to pay extra",order_modification_request,medium,50550,
"Complaint: keyboard sticky keys after spill, want RMA",complaints,,,keyboard
Can sales rep for enterprise APAC contact me? We're 1200 employees and need custom pricing,sales_reps,high,,
"Need price quote for monitor model MX-9, qty 10, not urgent",pricing,low,,monitor
"Returned cables under order 90909, request refund of 12.00",refund_request,,90909,
"My tablet won't update - keeps failing at 60%, pls help",technical_support,medium,,tablet
Are keyboards KB-55 available? Need 25 pcs for office,availability,,,keyboard
"Invoice needed for order 86868 covering Sept 2024, need for accounting",invoice_request,medium,86868,
multiple: order 33400 — monitor arrived broken AND need replacement invoice,multiple_intents,,33400,
Pricing and availability check for SKU ZX-1 for printers qty 6,pricing_and_availability,low,,
Out of scope: asking about personal device repair — not part of service,out_of_scope,,,
"I want to register: GearHouse, wholesaler, region: Africa",vendor_registration,,,
My laptop charger is missing from package 22334 — order incomplete,delivery_issue,medium,22334,laptop
Where's my refund for order 12120? amount 15.00 still not in account,refund_request,,12120,
Complaint: router wifi speed much slower than promised. very unhappy,complaints,,,router
"Need product manual for tablet ProTab, doc type: troubleshooting guide, version 4.0",product_docs,,,tablet
Order 14141 — can you change delivery date to next Monday? thanks,order_modification_request,low,14141,
Is SKU RK-200 for server rack available? need 3,availability,,,server rack
"I got a chargeback notice for order 81818. Amount 599.00, pls sort with collections",credit_and_collections,,81818,
"Monitor screen has vertical lines, extremely annoyed. Want replacement",complaints,,,monitor
Can you provide pricing for software license for 50 users? medium urgency,pricing,medium,,software license
Delivery issue: order 99900 marked delivered but to wrong address. need pickup,delivery_issue,high,99900,
Please supply datasheet for cables model C-12 version 1,product_docs,,,cables
"We want a sales rep in NA for a small company (~30 people), contact pls",sales_reps,low,,
"My keyboard shipment 67676 is delayed and I need it tomorrow, whats the eta?",order_status,,67676,keyboard
"Hi, can I get pricing for SKU MN-999 for monitors qty 20 ASAP",pricing_and_availability,high,,
"Returned laptop under order 14100, want refund amount 1299.00 reason: defective battery",refund_request,,14100,
"Technical issue: server rack shelf warped during install, need support",technical_support,medium,,server rack
Availability: SKU PR-7 for printers? need 2 by next week,availability,,,printer
My invoice is missing PO number for order 57575 for April. Please resend.,invoice_request,low,57575,
"Complaint: cables arrived burnt smell, possible transit damage. replace pls",complaints,,,cables
Can you split order 10001 so half ships now? order id 10001,order_modification_request,medium,10001,
Out of scope: asking for medical advice about ergonomic keyboards,out_of_scope,,,
"I want product spec for laptop model L-9000, tech sheet version 3",product_docs,,,laptop
Is SKU TB-999 in stock? tablets x4 pls,availability,,,tablet
Where's my order 21221 with cables? tracking hasn't updated in 6 days,order_status,,21221,cables
"Need pricing on keyboards 200 units for a bulk buy, low urgency",pricing,low,,keyboard
My router arrived with broken antenna. order 45400. want return,return_request,,45400,router
"I keep getting billed interest on order 23200 amount 15.00, not fair, pls remove",credit_and_collections,,23200,
multiple issue: order 54545 — printer defective AND need new invoice,multiple_intents,,54545,
"My tablet screen won't rotate and touch is laggy, help please",technical_support,medium,,tablet
"Please register vendor: CircuitPro, electronics distributor, region: EU",vendor_registration,,,
"Complaint: monitor color calibration way off out of box, unusable",complaints,,,monitor
"Hey, can someone from sales contact us in APAC for large deployment? company size 2500",sales_reps,high,,
Do you have SKU CB-21 cables in stock? need 300,availability,,,cables
Requesting refund for order 87878 amount 9.99 — returned item reason: wrong_size,refund_request,,87878,
"Invoice for order 60606 needed for fiscal year 2024, urgent for audit",invoice_request,high,60606,
I got a shipment missing screws for server rack — what's the RMA process? order 70770,return_request,,70770,server rack
"Pricing: laptop qty 8, need quote with shipping, medium priority",pricing,medium,,laptop
Order status for 12100 — did the printer ship? placed last week,order_status,,12100,printer
"Technical: keyboard backlight stopped working after firmware update, model KBX",technical_support,medium,,keyboard
"Out of scope: asking for donation to charity, not related to orders",out_of_scope,,,
Can you provide pricing and availability for SKU SR-90 for server racks qty 5 ASAP,pricing_and_availability,high,,
Recieved wrong adapter with the laptop order 90908 — need correct part,delivery_issue,medium,90908,laptop
Need product brochure for keyboard K-Pro version 2.3,product_docs,,,keyboard
My card was charged but order 33322 shows unpaid. Please help collections asap,credit_and_collections,,33322,
Are tablets model TA-1 available? need 6 units,availability,,,tablet
"Complaint: laptop screen glue popping at edge after 3 days, want replacement",complaints,,,laptop
Can I have two invoices merged for orders 11111 and 11112? Please advise,invoice_request,low,11111,
Need to change contact email on order 45454 before it ships,order_modification_request,low,45454,
"Pricing request: printer qty 12, need volume discount info",pricing,medium,,printer
My monitor power button stuck and won't power on. order 20202,technical_support,high,,monitor
Availability check SKU LX-500 for laptops? qty 3,availability,,,laptop
"We want a sales rep for small company in EU, ~45 ppl, low urgency",sales_reps,low,,
Refund for order 60607 amount 5.00 — returned faulty cable,refund_request,,60607,
"Received invoice without VAT number for order 98989, need corrected invoice",invoice_request,medium,98989,
Complaint: software license key reused across customers? security concern!,complaints,,,software license
"Order 47474 — change shipping address to new office, pls do",order_modification_request,medium,47474,
Multiple intents: want availability for SKU PR-101 and also invoice for order 10101,multiple_intents,,10101,
"Out of scope: asking how to build a server from scratch, not your service",out_of_scope,,,
Is SKU CB-300 cables in stock? Need 100 asap,availability,,,cables
"My monitor arrived with a dent, order 32323. Replacement please",complaints,,,monitor
"Need price for laptop dock for 50 units, quarterly procurement",pricing,low,,laptop
Where's order 70707? I emailed earlier — laptop still not delivered,delivery_issue,high,70707,laptop
